,Order_Date,Order_ID,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
15961,2022-06-17,215961,South,Chennai,New,Electronics,6.0,20479.21,15.0,104443.971
15962,2021-09-09,215962,West,Hyderabad,New,Electronics,6.0,32655.63,0.0,104443.971
15963,2023-01-03,215963,West,Pune,Returning,Clothing,2.0,429.0,20.0,686.4
15964,2021-05-25,215964,South,Bengaluru,New,Food,2.0,29741.44,25.0,686.4
15965,2022-05-17,215965,Central,Bengaluru,New,Furniture,1.0,11704.73,0.0,11704.73
15966,2022-10-29,215966,Central,Pune,New,Food,1.0,7358.44,0.0,11704.73
15967,2022-03-05,215967,East,Chennai,New,Clothing,6.0,28814.2,0.0,172885.2
15968,2022-03-07,215968,North,Bengaluru,New,Food,6.0,34236.77,0.0,205420.62
15969,2021-05-21,215969,Central,Pune,Returning,Food,6.0,32264.29,10.0,205420.62
15970,2022-02-03,215970,Central,Hyderabad,Returning,Electronics,2.0,27242.53,5.0,51760.807
15971,2021-10-16,215971,North,Mumbai,Returning,Furniture,4.0,7570.71,10.0,27254.556
15972,2023-06-12,215972,North,Mumbai,New,Electronics,8.0,31940.94,10.0,255527.52
15973,2021-04-27,215973,West,Pune,Returning,Accessories,2.0,38055.92,15.0,64695.064
15974,2022-12-27,215974,West,Bengaluru,New,Clothing,2.0,48292.22,10.0,86925.996
15975,2023-01-28,215975,Central,Chennai,New,Clothing,2.0,3925.39,15.0,6673.163
15976,2023-06-07,215976,East,Chennai,New,Electronics,2.0,42481.96,20.0,6673.163
15977,2022-08-10,215977,East,Mumbai,Returning,Electronics,4.0,5739.99,5.0,21811.962
15978,2023-01-01,215978,South,Mumbai,New,Electronics,2.0,33687.43,10.0,60637.374
15979,2021-06-02,215979,South,Mumbai,New,Clothing,2.0,27015.97,10.0,60637.374
15980,2022-06-03,215980,South,Kolkata,New,Accessories,2.0,34459.76,25.0,60637.374
15981,2023-08-17,215981,East,Hyderabad,New,Food,2.0,31145.77,25.0,60637.374
15982,2021-04-06,215982,North,Hyderabad,New,Electronics,1.0,23515.03,0.0,23515.03
15983,2023-04-22,215983,North,Mumbai,New,Electronics,1.0,12222.3,5.0,23515.03
15984,2023-07-24,215984,West,Pune,Returning,Food,1.0,46607.98,0.0,23515.03
15985,2021-01-23,215985,South,Ahmedabad,New,Food,5.0,41264.36,25.0,154741.35
15986,2023-03-26,215986,West,Bengaluru,New,Electronics,5.0,9211.33,15.0,154741.35
15987,2022-09-05,215987,North,Delhi,New,Furniture,5.0,19753.9,10.0,154741.35
15988,2021-06-02,215988,North,Bengaluru,New,Electronics,2.0,11261.43,0.0,22522.86
15989,2023-02-06,215989,South,Delhi,Returning,Accessories,2.0,44918.72,5.0,85345.568
15990,2022-07-20,215990,East,Bengaluru,Returning,Accessories,7.0,49025.97,0.0,343181.79
15991,2021-10-27,215991,South,Hyderabad,New,Food,5.0,885.54,25.0,3320.775
15992,2022-08-04,215992,North,Ahmedabad,New,Food,6.0,29718.7,20.0,142649.76
15993,2021-08-20,215993,East,Chennai,Returning,Furniture,6.0,13345.54,10.0,142649.76
15994,2022-06-27,215994,North,Hyderabad,Returning,Furniture,7.0,30796.9,25.0,161683.725
15995,2021-04-07,215995,West,Kolkata,Returning,Furniture,4.0,11704.73,25.0,35114.19
15996,2021-08-13,215996,Central,Chennai,Returning,Electronics,8.0,48795.82,15.0,331811.576
15997,2023-01-21,215997,Central,Kolkata,New,Furniture,9.0,48795.82,5.0,331811.576
15998,2023-07-07,215998,South,Delhi,New,Electronics,2.0,36689.49,0.0,73378.98
15999,2022-07-18,215999,West,Chennai,New,Accessories,2.0,44949.73,5.0,73378.98
16000,2023-01-13,216000,East,Delhi,Returning,Accessories,7.0,38055.92,5.0,253071.868
16001,2021-05-08,216001,South,Ahmedabad,New,Electronics,7.0,8969.87,5.0,253071.868
16002,2021-04-17,216002,South,Hyderabad,Returning,Accessories,3.0,1464.33,10.0,3953.691
16003,2021-05-02,216003,North,Pune,Returning,Electronics,3.0,39245.1,5.0,111848.535
16004,2022-08-20,216004,West,Kolkata,Returning,Accessories,9.0,885.54,0.0,7969.86
16005,2022-12-04,216005,West,Mumbai,New,Food,8.0,20652.93,0.0,165223.44
16006,2023-02-25,216006,South,Hyderabad,New,Food,5.0,28814.2,0.0,144071.0
16007,2023-05-09,216007,Central,Delhi,Returning,Food,5.0,30796.9,25.0,115488.375
16008,2021-01-03,216008,South,Delhi,Returning,Electronics,4.0,9211.33,25.0,36845.32
16009,2023-07-24,216009,East,Pune,Returning,Clothing,4.0,16722.74,20.0,36845.32
16010,2021-09-22,216010,South,Delhi,Returning,Accessories,8.0,31540.97,25.0,189245.82
16011,2023-02-22,216011,South,Kolkata,New,Accessories,4.0,7179.65,5.0,27282.67
16012,2021-01-31,216012,Central,Pune,Returning,Furniture,4.0,23148.03,20.0,74073.696
16013,2022-09-25,216013,North,Ahmedabad,New,Accessories,9.0,26719.51,25.0,180356.6925
16014,2023-06-11,216014,West,Bengaluru,New,Electronics,5.0,26127.14,25.0,97976.775
16015,2021-09-01,216015,North,Mumbai,New,Accessories,1.0,25527.5,10.0,22974.75
16016,2023-09-17,216016,North,Kolkata,Returning,Food,1.0,40229.84,0.0,22974.75
16017,2021-12-11,216017,North,Kolkata,New,Accessories,1.0,22730.41,20.0,22974.75
16018,2021-09-13,216018,North,Chennai,Returning,Food,3.0,40261.37,25.0,90588.0825
16019,2022-04-20,216019,North,Bengaluru,New,Accessories,6.0,561.25,15.0,2862.375
16020,2021-06-24,216020,North,Pune,Returning,Furniture,9.0,5739.99,5.0,49076.9145
16021,2022-07-15,216021,West,Ahmedabad,Returning,Electronics,9.0,27493.61,0.0,49076.9145
16022,2022-01-16,216022,North,Bengaluru,Returning,Accessories,6.0,2739.55,15.0,13971.705
16023,2023-06-10,216023,Central,Hyderabad,New,Accessories,7.0,34369.73,0.0,240588.11
16024,2022-10-09,216024,East,Hyderabad,Returning,Food,5.0,42716.33,25.0,160186.2375
16025,2022-10-04,216025,North,Ahmedabad,New,Clothing,1.0,5739.99,5.0,5452.9905
16026,2023-03-23,216026,Central,Pune,Returning,Electronics,6.0,31231.11,20.0,149909.328
16027,2021-03-27,216027,East,Hyderabad,New,Accessories,2.0,33687.43,20.0,53899.888
16028,2023-04-21,216028,Central,Hyderabad,New,Food,2.0,34459.76,0.0,68919.52
16029,2022-04-18,216029,Central,Mumbai,Returning,Electronics,2.0,19844.0,10.0,35719.2
16030,2022-03-18,216030,East,Bengaluru,New,Clothing,7.0,17036.91,5.0,113295.4515
16031,2021-11-25,216031,South,Chennai,Returning,Clothing,4.0,41264.36,10.0,148551.696
16032,2022-11-25,216032,East,Ahmedabad,Returning,Food,7.0,31940.94,10.0,201227.922
16033,2021-07-02,216033,East,Hyderabad,New,Electronics,2.0,48150.67,5.0,91486.273
16034,2023-02-22,216034,West,Mumbai,Returning,Food,2.0,41727.61,15.0,91486.273
16035,2023-05-27,216035,North,Ahmedabad,New,Clothing,2.0,7358.44,5.0,91486.273
16036,2021-09-03,216036,West,Chennai,New,Furniture,3.0,40741.71,25.0,91668.8475
16037,2023-02-10,216037,Central,Ahmedabad,New,Clothing,2.0,3110.2,5.0,5909.38
16038,2021-07-25,216038,East,Pune,New,Furniture,2.0,459.75,20.0,5909.38
16039,2023-09-18,216039,East,Mumbai,Returning,Clothing,8.0,10471.68,5.0,79584.768
16040,2022-12-12,216040,South,Chennai,Returning,Electronics,6.0,48795.82,5.0,292774.92
16041,2022-03-13,216041,South,Kolkata,New,Furniture,2.0,12018.78,20.0,19230.048
16042,2022-09-22,216042,West,Hyderabad,New,Accessories,4.0,25249.35,20.0,80797.92
16043,2022-03-06,216043,Central,Pune,New,Accessories,4.0,23148.03,10.0,80797.92
16044,2021-12-29,216044,Central,Ahmedabad,Returning,Clothing,4.0,4817.85,15.0,80797.92
16045,2021-06-29,216045,West,Ahmedabad,Returning,Electronics,5.0,32655.63,15.0,138786.4275
16046,2022-12-14,216046,East,Ahmedabad,Returning,Furniture,4.0,10728.33,0.0,42913.32
16047,2022-02-06,216047,West,Chennai,Returning,Furniture,3.0,17695.26,20.0,42468.624
16048,2021-07-20,216048,West,Chennai,Returning,Electronics,5.0,47155.69,20.0,235778.45
16049,2022-06-26,216049,South,Mumbai,Returning,Electronics,6.0,40229.84,0.0,241379.04
16050,2022-07-28,216050,Central,Chennai,New,Electronics,2.0,28814.2,25.0,43221.3
16051,2023-02-01,216051,South,Chennai,Returning,Electronics,7.0,28783.88,5.0,191412.802
16052,2021-01-28,216052,West,Delhi,Returning,Electronics,6.0,37656.53,5.0,214642.221
16053,2021-07-17,216053,East,Ahmedabad,Returning,Furniture,6.0,34430.69,10.0,214642.221
16054,2021-03-01,216054,East,Bengaluru,Returning,Furniture,7.0,25527.5,25.0,134019.375
16055,2021-06-14,216055,East,Bengaluru,Returning,Food,9.0,10728.33,15.0,82071.7245
16056,2022-05-01,216056,East,Pune,Returning,Electronics,6.0,30796.9,15.0,157064.19
16057,2023-08-24,216057,North,Kolkata,New,Furniture,4.0,429.0,15.0,1458.6
16058,2023-04-15,216058,East,Mumbai,Returning,Accessories,5.0,29718.7,15.0,126304.475
16059,2023-07-25,216059,East,Bengaluru,Returning,Accessories,6.0,8900.54,25.0,40052.43
16060,2021-05-03,216060,North,Hyderabad,Returning,Accessories,6.0,39245.1,5.0,223697.07
16061,2023-05-09,216061,North,Delhi,New,Clothing,8.0,33687.43,5.0,269499.44
16062,2022-02-04,216062,East,Mumbai,Returning,Furniture,1.0,11617.44,0.0,11617.44
16063,2023-09-17,216063,East,Hyderabad,New,Accessories,1.0,26719.23,10.0,11617.44
16064,2022-07-14,216064,South,Ahmedabad,New,Electronics,5.0,3435.83,20.0,13743.32
16065,2023-08-25,216065,East,Mumbai,Returning,Electronics,2.0,28783.88,10.0,51810.984
16066,2023-03-31,216066,West,Pune,New,Clothing,5.0,28783.88,10.0,51810.984
16067,2021-07-03,216067,Central,Pune,New,Accessories,5.0,26719.51,10.0,120237.795
16068,2023-09-18,216068,East,Mumbai,New,Food,5.0,35520.71,0.0,177603.55
16069,2023-06-28,216069,East,Kolkata,New,Furniture,4.0,34369.73,0.0,137478.92
16070,2022-07-20,216070,East,Hyderabad,New,Clothing,7.0,24849.97,5.0,165252.3005
16071,2023-07-27,216071,West,Hyderabad,Returning,Clothing,3.0,16906.45,5.0,50719.35
16072,2022-12-23,216072,West,Mumbai,Returning,Clothing,7.0,7417.97,5.0,49329.5005
16073,2022-05-27,216073,West,Mumbai,Returning,Electronics,6.0,2942.53,15.0,15006.903
16074,2021-06-30,216074,East,Bengaluru,Returning,Electronics,1.0,3343.51,20.0,2674.808
16075,2022-07-12,216075,North,Ahmedabad,Returning,Clothing,1.0,4898.1,15.0,2674.808
16076,2022-05-29,216076,Central,Kolkata,New,Clothing,7.0,27015.97,0.0,189111.79
16077,2021-09-10,216077,South,Bengaluru,New,Furniture,9.0,38055.92,15.0,291127.788
16078,2021-11-18,216078,South,Hyderabad,New,Electronics,2.0,42486.38,15.0,72226.846
16079,2022-09-05,216079,East,Ahmedabad,Returning,Clothing,6.0,31367.81,25.0,141155.145
16080,2021-12-09,216080,South,Chennai,Returning,Accessories,6.0,6464.18,20.0,31028.064
16081,2022-04-03,216081,Central,Bengaluru,New,Food,2.0,46357.76,15.0,78808.192
16082,2023-09-10,216082,Central,Ahmedabad,Returning,Accessories,2.0,24682.04,20.0,39491.264
16083,2021-03-14,216083,East,Bengaluru,Returning,Accessories,4.0,30574.14,5.0,116181.732
16084,2021-04-04,216084,South,Delhi,Returning,Accessories,9.0,16795.14,0.0,151156.26
16085,2021-08-03,216085,East,Hyderabad,New,Clothing,3.0,16906.45,10.0,45647.415
16086,2021-06-13,216086,East,Chennai,New,Furniture,8.0,46607.98,10.0,335577.456
16087,2023-07-24,216087,East,Ahmedabad,Returning,Furniture,8.0,31367.81,10.0,225848.232
16088,2022-09-08,216088,North,Bengaluru,Returning,Furniture,5.0,2942.53,10.0,14712.65
16089,2022-09-18,216089,East,Kolkata,Returning,Furniture,9.0,10417.23,10.0,93755.07
16090,2022-12-26,216090,South,Hyderabad,Returning,Furniture,4.0,25364.68,10.0,101458.72
16091,2022-05-09,216091,South,Delhi,New,Furniture,9.0,16795.14,20.0,120925.008
16092,2021-04-04,216092,South,Pune,New,Clothing,9.0,429.0,0.0,120925.008
16093,2022-11-14,216093,Central,Ahmedabad,New,Clothing,8.0,34430.69,0.0,275445.52
16094,2021-04-04,216094,Central,Chennai,Returning,Clothing,5.0,13490.22,5.0,64078.545
16095,2023-01-24,216095,North,Chennai,Returning,Accessories,7.0,11673.93,5.0,77631.6345
16096,2021-01-09,216096,East,Bengaluru,Returning,Accessories,4.0,6764.7,10.0,24352.92
16097,2021-12-01,216097,East,Hyderabad,New,Food,4.0,12667.48,10.0,24352.92
16098,2023-03-02,216098,Central,Pune,New,Electronics,2.0,3343.51,5.0,6352.669
16099,2023-02-16,216099,West,Bengaluru,Returning,Clothing,9.0,28814.2,15.0,220428.63
16100,2023-05-16,216100,West,Delhi,New,Accessories,1.0,42481.96,5.0,40357.862
16101,2022-06-03,216101,West,Chennai,Returning,Furniture,3.0,39245.1,20.0,94188.24
16102,2021-01-16,216102,Central,Ahmedabad,New,Clothing,1.0,49025.97,0.0,49025.97
16103,2022-12-16,216103,Central,Ahmedabad,Returning,Clothing,2.0,19844.0,20.0,31750.4
16104,2022-05-10,216104,Central,Mumbai,New,Food,2.0,47688.58,5.0,31750.4
16105,2023-07-02,216105,West,Hyderabad,New,Clothing,8.0,47358.33,20.0,303093.312
16106,2022-05-02,216106,North,Chennai,Returning,Furniture,7.0,11801.42,15.0,70218.449
16107,2023-09-19,216107,Central,Chennai,New,Food,7.0,24849.97,0.0,173949.79
16108,2023-07-07,216108,Central,Ahmedabad,Returning,Electronics,7.0,13490.22,0.0,94431.54
16109,2021-01-19,216109,Central,Pune,New,Electronics,6.0,13671.2,0.0,82027.2
16110,2021-09-16,216110,East,Pune,Returning,Clothing,6.0,26127.14,0.0,82027.2
16111,2021-06-27,216111,East,Ahmedabad,Returning,Furniture,6.0,23932.92,25.0,82027.2
16112,2022-03-11,216112,East,Bengaluru,Returning,Clothing,9.0,35520.71,0.0,319686.39
16113,2022-05-06,216113,North,Pune,Returning,Food,3.0,44918.72,15.0,114542.736
16114,2023-06-26,216114,South,Mumbai,New,Food,8.0,11591.23,10.0,83456.856
16115,2021-10-05,216115,East,Kolkata,New,Furniture,8.0,44406.0,10.0,83456.856
16116,2021-06-21,216116,North,Pune,Returning,Electronics,3.0,31231.11,0.0,93693.33
16117,2022-02-03,216117,South,Ahmedabad,New,Electronics,8.0,37656.53,25.0,225939.18
16118,2023-04-09,216118,Central,Hyderabad,Returning,Accessories,8.0,29548.32,10.0,212747.904
16119,2023-03-28,216119,Central,Chennai,Returning,Accessories,8.0,9211.33,25.0,212747.904
16120,2023-05-10,216120,North,Pune,Returning,Accessories,4.0,29548.32,10.0,106373.952
16121,2021-04-20,216121,Central,Mumbai,Returning,Accessories,4.0,36483.2,15.0,106373.952
16122,2023-07-05,216122,North,Mumbai,Returning,Furniture,4.0,4817.85,20.0,106373.952
16123,2022-10-15,216123,South,Kolkata,Returning,Food,3.0,21639.47,0.0,64918.41
16124,2021-05-03,216124,South,Pune,Returning,Food,4.0,13671.2,10.0,49216.32
16125,2022-05-15,216125,Central,Mumbai,Returning,Accessories,4.0,41203.96,20.0,131852.672
16126,2023-06-15,216126,Central,Mumbai,New,Food,3.0,11617.44,5.0,33109.704
16127,2022-04-27,216127,North,Chennai,New,Food,6.0,28294.94,25.0,127327.23
16128,2021-04-25,216128,North,Pune,Returning,Electronics,3.0,25364.68,10.0,68484.636
16129,2022-04-08,216129,West,Mumbai,New,Electronics,1.0,29741.44,5.0,28254.368
16130,2022-11-20,216130,South,Mumbai,Returning,Electronics,2.0,28245.97,5.0,53667.343
16131,2022-10-10,216131,South,Delhi,Returning,Furniture,6.0,44949.73,25.0,202273.785
16132,2021-10-28,216132,East,Chennai,New,Accessories,6.0,26719.51,20.0,202273.785
16133,2021-05-07,216133,East,Hyderabad,New,Furniture,4.0,42481.96,20.0,135942.272
16134,2023-05-07,216134,West,Delhi,New,Accessories,8.0,44406.0,10.0,319723.2
16135,2021-01-26,216135,West,Bengaluru,New,Furniture,1.0,23148.03,10.0,23148.03
16136,2022-10-05,216136,North,Chennai,New,Food,1.0,11591.23,15.0,23148.03
16137,2021-07-03,216137,South,Kolkata,Returning,Furniture,4.0,47155.69,15.0,188622.76
16138,2022-08-17,216138,North,Chennai,Returning,Furniture,3.0,11673.93,5.0,33270.7005
16139,2021-12-03,216139,East,Chennai,New,Food,3.0,25249.35,25.0,33270.7005
16140,2022-05-15,216140,North,Hyderabad,Returning,Electronics,9.0,32125.27,25.0,216845.5725
16141,2021-01-04,216141,East,Hyderabad,Returning,Furniture,9.0,2739.55,20.0,216845.5725
16142,2023-07-12,216142,North,Delhi,Returning,Accessories,3.0,7494.9,20.0,17987.76
16143,2022-01-07,216143,Central,Delhi,Returning,Food,9.0,31329.17,20.0,225570.024
16144,2021-06-10,216144,Central,Delhi,Returning,Accessories,6.0,29741.44,5.0,169526.208
16145,2023-04-10,216145,East,Bengaluru,Returning,Accessories,7.0,1405.66,5.0,9347.639
16146,2021-07-16,216146,Central,Kolkata,New,Electronics,1.0,3343.51,0.0,3343.51
16147,2021-09-16,216147,West,Delhi,Returning,Accessories,1.0,24680.23,5.0,23446.2185
16148,2021-04-07,216148,West,Ahmedabad,Returning,Electronics,1.0,10728.33,25.0,8046.2475
16149,2021-12-20,216149,West,Pune,New,Electronics,7.0,41203.96,5.0,274006.334
16150,2023-08-15,216150,West,Mumbai,New,Food,8.0,27607.91,0.0,220863.28
16151,2021-06-03,216151,Central,Mumbai,New,Clothing,6.0,25249.35,20.0,121196.88
16152,2023-01-27,216152,North,Mumbai,Returning,Food,2.0,13671.2,25.0,20506.8
16153,2021-01-06,216153,Central,Hyderabad,New,Food,8.0,28294.94,5.0,215041.544
16154,2022-12-11,216154,South,Chennai,Returning,Furniture,2.0,34430.69,10.0,61975.242
16155,2022-03-06,216155,East,Pune,Returning,Furniture,8.0,4817.85,20.0,30834.24
16156,2022-08-31,216156,North,Delhi,New,Clothing,8.0,32125.27,0.0,30834.24
16157,2021-09-30,216157,North,Hyderabad,Returning,Clothing,8.0,36483.2,15.0,30834.24
16158,2023-08-30,216158,West,Kolkata,Returning,Food,9.0,13318.06,25.0,89896.905
16159,2021-02-17,216159,East,Chennai,Returning,Electronics,9.0,6764.7,0.0,89896.905
16160,2022-05-21,216160,North,Pune,Returning,Clothing,4.0,22730.41,10.0,81829.476
16161,2023-09-14,216161,South,Chennai,New,Furniture,5.0,38357.85,0.0,191789.25
16162,2023-05-12,216162,South,Bengaluru,Returning,Furniture,9.0,25364.68,5.0,216868.014
16163,2022-10-22,216163,West,Hyderabad,New,Furniture,8.0,12222.3,5.0,92889.48
16164,2021-12-11,216164,West,Delhi,Returning,Furniture,8.0,13490.22,25.0,92889.48
16165,2023-05-02,216165,South,Mumbai,Returning,Clothing,8.0,31145.77,15.0,92889.48
16166,2022-08-09,216166,West,Pune,New,Clothing,8.0,27242.53,15.0,92889.48
16167,2023-08-02,216167,North,Chennai,Returning,Electronics,2.0,40261.37,20.0,64418.192
16168,2021-08-18,216168,West,Ahmedabad,Returning,Electronics,4.0,24849.97,20.0,99399.88
16169,2021-12-20,216169,Central,Delhi,Returning,Accessories,4.0,47416.2,20.0,99399.88
16170,2021-08-25,216170,East,Bengaluru,Returning,Furniture,8.0,4898.1,25.0,29388.6
16171,2022-08-15,216171,Central,Delhi,New,Clothing,7.0,46357.76,5.0,308279.104
16172,2021-06-11,216172,West,Delhi,Returning,Clothing,2.0,41264.36,15.0,70149.412
16173,2023-08-25,216173,North,Mumbai,New,Accessories,8.0,47804.19,5.0,363311.844
16174,2023-03-10,216174,Central,Hyderabad,New,Accessories,2.0,16066.22,20.0,25705.952
16175,2022-07-06,216175,Central,Chennai,New,Food,1.0,29476.35,10.0,26528.715
16176,2023-05-01,216176,North,Mumbai,Returning,Clothing,6.0,34036.26,10.0,204217.56
16177,2021-04-03,216177,West,Hyderabad,New,Clothing,1.0,5586.95,25.0,4190.2125
16178,2021-01-21,216178,South,Pune,Returning,Clothing,1.0,46398.17,0.0,4190.2125
16179,2022-06-14,216179,East,Chennai,New,Electronics,2.0,26309.82,25.0,39464.73
16180,2022-06-20,216180,North,Bengaluru,Returning,Clothing,7.0,37656.53,20.0,210876.568
16181,2023-06-06,216181,North,Pune,New,Clothing,4.0,1928.25,0.0,7713.0
16182,2022-01-07,216182,Central,Hyderabad,Returning,Furniture,4.0,5303.18,15.0,18030.812
16183,2022-10-13,216183,West,Pune,New,Food,9.0,49424.72,0.0,444822.48
16184,2021-12-09,216184,West,Delhi,Returning,Food,7.0,5303.18,25.0,27841.695
16185,2022-11-15,216185,West,Bengaluru,Returning,Food,2.0,40261.37,15.0,68444.329
16186,2021-01-12,216186,West,Delhi,Returning,Accessories,4.0,5303.18,25.0,15909.54
16187,2021-10-13,216187,East,Mumbai,New,Furniture,9.0,47358.33,25.0,426224.97
16188,2023-03-17,216188,North,Kolkata,New,Food,2.0,10611.46,15.0,18039.482
16189,2021-05-11,216189,South,Mumbai,Returning,Electronics,2.0,5303.18,15.0,18039.482
16190,2022-04-30,216190,East,Kolkata,Returning,Clothing,9.0,22803.0,5.0,194965.65
16191,2022-10-10,216191,Central,Ahmedabad,New,Electronics,9.0,46357.76,0.0,194965.65
16192,2021-02-26,216192,South,Bengaluru,New,Electronics,5.0,42486.38,0.0,212431.9
16193,2023-06-09,216193,North,Hyderabad,Returning,Accessories,4.0,34430.69,10.0,123950.484
16194,2022-02-24,216194,East,Bengaluru,New,Accessories,4.0,31449.34,10.0,123950.484
16195,2023-08-11,216195,West,Delhi,Returning,Food,9.0,41229.24,25.0,278297.37
16196,2022-11-17,216196,Central,Kolkata,New,Clothing,4.0,10471.68,5.0,39792.384
16197,2023-05-04,216197,East,Chennai,New,Furniture,2.0,35090.68,25.0,52636.02
16198,2022-04-08,216198,West,Delhi,New,Furniture,9.0,2942.53,20.0,21186.216
16199,2023-02-25,216199,Central,Hyderabad,New,Clothing,9.0,44918.72,5.0,21186.216
16200,2023-06-02,216200,West,Pune,New,Furniture,9.0,45204.56,15.0,21186.216
16201,2022-03-18,216201,West,Hyderabad,New,Food,7.0,4817.85,15.0,28666.2075
16202,2022-04-14,216202,Central,Mumbai,Returning,Furniture,9.0,26309.82,15.0,236788.38
16203,2022-10-08,216203,East,Delhi,Returning,Clothing,9.0,46357.76,0.0,236788.38
16204,2021-09-07,216204,East,Chennai,New,Clothing,4.0,22803.0,25.0,68409.0
16205,2023-08-06,216205,West,Mumbai,Returning,Accessories,8.0,885.54,0.0,7084.32
16206,2022-04-15,216206,North,Kolkata,New,Furniture,9.0,27630.42,15.0,211372.713
16207,2023-02-23,216207,North,Mumbai,Returning,Food,6.0,13490.22,25.0,60705.99
16208,2021-10-19,216208,Central,Delhi,Returning,Accessories,6.0,34459.76,0.0,60705.99
16209,2021-12-27,216209,East,Chennai,Returning,Accessories,7.0,42486.38,5.0,282534.427
16210,2023-04-14,216210,East,Mumbai,New,Accessories,8.0,12867.88,20.0,82354.432
16211,2021-05-30,216211,Central,Kolkata,New,Furniture,4.0,30297.19,25.0,90891.57
16212,2022-06-25,216212,North,Mumbai,Returning,Accessories,4.0,12018.78,15.0,40863.852
16213,2021-12-22,216213,West,Chennai,New,Food,2.0,27015.97,10.0,48628.746
